year,species,nz,corr,r2,F1_best,run
2014,Lutjanus griseus_SA,0.44775695627484385,0.6282376933785141,0.3009233276798736,0.7083795342943133,run_g
2014,Mycteroperca microlepis_SA,0.32566723452583757,0.7598136814478484,0.39129194588695515,0.4910985098246077,run_g
2014,Sciaenops ocellatus_R,0.3427030096536059,0.8577997611261637,0.5879186503950604,0.5117924528301887,run_g
2014,Sciaenops ocellatus_SA,0.696053378762067,0.495637014931223,0.14677076590433913,0.8246300391222997,run_g
2015,Archosargus probatocephalus_A,0.6817149346961954,0.6892628025769618,0.46920993922109366,0.8194995685936152,run_g
2015,Archosargus probatocephalus_R,0.31899488926746167,0.6643143323250479,0.3051392125783011,0.520314253647587,run_g
2015,Callinectes sapidus_R,0.7464508801817149,0.7227748749779013,0.5182791082014617,0.8554207053840515,run_g
2015,Centropomus undecimalis_A,0.5792163543441227,0.5784815440004396,0.2971592266663623,0.8216258879242304,run_g
2015,Centropomus undecimalis_SA,0.33262350936967633,0.656927764416384,0.4034105482696918,0.5208516628541263,run_g
2015,Cynoscion nebulosus_A,0.5122089721749006,0.6686577989449776,0.44298760098679324,0.6770016069571794,run_g
2015,Cynoscion nebulosus_R,0.5746734809767178,0.5497480084059448,0.22915513056717784,0.780449141347424,run_g
2015,Lutjanus griseus_R,0.36059057353776264,0.4281125865876413,0.1536672707675414,0.5372872433760308,run_g
2015,Lutjanus griseus_SA,0.4392390687109597,0.6880623773039658,0.4434496304988703,0.7345352813179982,run_g
2015,Mycteroperca microlepis_SA,0.3029528676888132,0.952232325222401,0.8900074786850662,0.48514851485148514,run_g
2015,Sciaenops ocellatus_R,0.33432708688245316,0.576339385874014,0.3026802023059383,0.521694742215416,run_g
2015,Sciaenops ocellatus_SA,0.6998864281658149,0.6203811930359017,0.3775821010744884,0.8361134995700774,run_g
2016,Archosargus probatocephalus_A,0.6617729306487695,0.6329722739951837,0.3678583451535338,0.8049757178154554,run_g
2016,Archosargus probatocephalus_R,0.3295581655480984,0.4411735267418553,0.19054026684733805,0.49890443283330527,run_g
2016,Callinectes sapidus_R,0.7515380313199105,0.5525966794695216,0.27336491664997964,0.7310914981566305,run_g
2016,Centropomus undecimalis_A,0.591582774049217,0.5792535357536681,0.3346283323847409,0.8330985013449469,run_g
2016,Centropomus undecimalis_SA,0.3661912751677852,0.43050719149655714,0.035943579442911155,0.5245728749209028,run_g
2016,Cynoscion nebulosus_A,0.5123042505592841,0.38967058019043804,-0.07852487292963861,0.6906641000962463,run_g
2016,Cynoscion nebulosus_R,0.6073825503355704,0.7333670376297532,0.5166744335406637,0.802020202020202,run_g
2016,Lutjanus griseus_R,0.373741610738255,0.6811485721934327,0.4606709723450845,0.4647239263803681,run_g
2016,Lutjanus griseus_SA,0.4261744966442953,0.808143098036159,0.40502038598636514,0.7146739130434783,run_g
2016,Mycteroperca microlepis_SA,0.30900447427293065,0.3143251590629814,-12.565934764831194,0.36562230526013223,run_g
2016,Sciaenops ocellatus_R,0.3508109619686801,0.7128565313582923,0.505394278329482,0.5197927461139896,run_g
2016,Sciaenops ocellatus_SA,0.6907158836689038,0.6183897698942562,0.3539056510248787,0.827568710359408,run_g
2017,Archosargus probatocephalus_A,0.6445749440715883,0.652919803136951,0.38079526173778333,0.7921358046076563,run_g
2017,Archosargus probatocephalus_R,0.2980984340044743,0.5051390596355405,-0.8262668248418863,0.4950946040644709,run_g
2017,Callinectes sapidus_R,0.7783836689038032,0.6359002994780598,0.4029910330232349,0.8751576292559899,run_g
2017,Centropomus undecimalis_A,0.5827740492170023,0.647703053716799,0.41895511575341426,0.8285123966942148,run_g
2017,Centropomus undecimalis_SA,0.39569351230425054,0.4707408482056076,0.17927676037571305,0.6028723072119888,run_g
2017,Cynoscion nebulosus_A,0.48210290827740493,0.5355915292131443,0.28391121233869676,0.6569200779727096,run_g
2017,Cynoscion nebulosus_R,0.5880872483221476,0.6781448480477473,0.44500343002602905,0.7954253405294269,run_g
2017,Lutjanus griseus_R,0.34437919463087246,0.4695430092736724,0.21572619920111558,0.5104090129806514,run_g
2017,Lutjanus griseus_SA,0.41079418344519014,0.6705135965361271,0.4474118594474409,0.692174515235457,run_g
2017,Mycteroperca microlepis_SA,0.29711968680089484,0.25372070240051203,-0.03925704749965697,0.4316599486991572,run_g
2017,Sciaenops ocellatus_R,0.33053691275167785,0.5279712754590329,0.1680222210811957,0.5017743080198722,run_g
2017,Sciaenops ocellatus_SA,0.6508668903803132,0.6395238539857455,0.3932380515635798,0.8113685734974656,run_g
2010,Archosargus probatocephalus_A,0.5991183162684869,0.5045110257085968,0.21872053018789306,0.7977168949771689,run_f
2010,Archosargus probatocephalus_R,0.30474971558589303,0.8800884086536144,0.7442616019861849,0.47425897035881437,run_f
2010,Callinectes sapidus_R,0.6467576791808873,0.6753757036415882,0.4370625692286111,0.8025198052877732,run_f
2010,Centropomus undecimalis_A,0.491325369738339,0.5833269815526604,0.3291353636825288,0.8099268397647397,run_f
2010,Centropomus undecimalis_SA,0.2935153583617747,0.4952083829077826,0.21821471053134978,0.4817315329626688,run_f
2010,Cynoscion nebulosus_A,0.511518771331058,0.44352691640698233,0.16437977015368166,0.6586899209085378,run_f
2010,Cynoscion nebulosus_R,0.5526166097838453,0.6948227030653518,0.424874552031837,0.7600209314495029,run_f
2010,Lutjanus griseus_R,0.33418657565415244,0.4213721347674893,0.16913866540351374,0.545646437994723,run_f
2010,Lutjanus griseus_SA,0.38054607508532423,0.7127879780605164,0.40530579036906,0.7177002583979328,run_f
2010,Mycteroperca microlepis_SA,0.2939419795221843,0.6488230304047609,0.408776169426585,0.5052589799563405,run_f
2010,Sciaenops ocellatus_R,0.3873720136518771,0.4958385776376809,0.22293666182923566,0.580448717948718,run_f
2010,Sciaenops ocellatus_SA,0.6305460750853242,0.46518157915705693,0.19498260880418206,0.7768406255491126,run_f
2011,Archosargus probatocephalus_A,0.5907281001137656,0.6930382385725827,0.4484162278411845,0.742882721575649,run_f
2011,Archosargus probatocephalus_R,0.28782707622298065,0.4665391495019641,-0.11476750279337278,0.4879419339733084,run_f
2011,Callinectes sapidus_R,0.6713594994311718,0.7076113854095776,0.47626610900028954,0.8057504706486394,run_f
2011,Centropomus undecimalis_A,0.49217861205915814,0.6145590958501614,0.36154932939265405,0.76737852945392,run_f
2011,Centropomus undecimalis_SA,0.29692832764505117,0.5934139307484024,0.11047632054137657,0.49026439844230374,run_f
2011,Cynoscion nebulosus_A,0.48862343572241185,0.5244223633370556,0.2560717623773464,0.6651323360184119,run_f
2011,Cynoscion nebulosus_R,0.5665529010238908,0.6535890428889937,0.41886231732832957,0.7728,run_f
2011,Lutjanus griseus_R,0.32380546075085326,0.6240133651877311,0.38614842570513463,0.5894392140810479,run_f
2011,Lutjanus griseus_SA,0.36945392491467577,0.7144107466028511,0.505659615001486,0.5403899721448467,run_f
2011,Mycteroperca microlepis_SA,0.28924914675767915,0.8085979146824994,0.6514679123147566,0.3758150563129816,run_f
2011,Sciaenops ocellatus_R,0.39448236632536976,0.7360137372098388,0.4534067891214063,0.6003179650238474,run_f
2011,Sciaenops ocellatus_SA,0.5988339021615472,0.6218343461821765,0.3552348808883061,0.746669051238487,run_f
2012,Archosargus probatocephalus_A,0.6103066439522998,0.6938468131010149,0.436267379052382,0.7579435915744377,run_f
2012,Archosargus probatocephalus_R,0.2988358886996025,0.517291711932502,0.21302279384864664,0.5136681500317863,run_f
2012,Callinectes sapidus_R,0.6814310051107325,0.7851140503514304,0.5782420185668008,0.8109208071900966,run_f
2012,Centropomus undecimalis_A,0.5117830777967064,0.6098954942383772,0.35726261774800383,0.7843412375473551,run_f
2012,Centropomus undecimalis_SA,0.30706984667802384,0.6756909640038274,0.2976523111580801,0.5070231082917989,run_f
2012,Cynoscion nebulosus_A,0.5107893242475866,0.7136872130869583,0.46205184864365445,0.6713483146067416,run_f
2012,Cynoscion nebulosus_R,0.5718341851220897,0.7524242350460807,0.5643327577753041,0.8203363914373089,run_f
2012,Lutjanus griseus_R,0.33319136854060194,0.6100021495689103,0.34245412548383836,0.6067677946324388,run_f
2012,Lutjanus griseus_SA,0.37720045428733673,0.6596833007223933,0.4226408379869657,0.6033010813887308,run_f
2012,Mycteroperca microlepis_SA,0.29230550823395796,0.7404613362081149,0.5246629691389371,0.548491879350348,run_f
2012,Sciaenops ocellatus_R,0.4112720045428734,0.7991582424290249,0.6377080350235507,0.6798140131473465,run_f
2012,Sciaenops ocellatus_SA,0.6233674048835889,0.6139804499016576,0.3739255821743849,0.7671257062146892,run_f
2013,Archosargus probatocephalus_A,0.6652470187393527,0.6271412229896491,0.3801002135833864,0.8001730852444829,run_f
2013,Archosargus probatocephalus_R,0.3151618398637138,0.6864663237955612,0.4005383923451712,0.5411764705882353,run_f
2013,Callinectes sapidus_R,0.6854060193072118,0.7390389323753246,0.5228084623252437,0.8044574157601486,run_f
2013,Centropomus undecimalis_A,0.5636002271436684,0.7379844268198604,0.394142086462305,0.8219434063000534,run_f
2013,Centropomus undecimalis_SA,0.32396365701306074,0.6355262527268931,0.33905839936010407,0.6143402630462452,run_f
2013,Cynoscion nebulosus_A,0.522572402044293,0.598273151411698,0.3500155043050732,0.7052616965153409,run_f
2013,Cynoscion nebulosus_R,0.5780806360022714,0.7497970562191312,0.5556770899679302,0.7829865683434291,run_f
2013,Lutjanus griseus_R,0.34497444633730834,0.8085482976624452,0.6417810790534197,0.6062807092501602,run_f
2013,Lutjanus griseus_SA,0.41624077228847245,0.6893784240282144,0.32777730068975486,0.7709947319491788,run_f
2013,Mycteroperca microlepis_SA,0.30706984667802384,0.4048291476966097,0.1478287444372245,0.6354733405875952,run_f
2013,Sciaenops ocellatus_R,0.4179443498012493,0.6775115074411596,0.37541668123427185,0.7527445518597411,run_f
2013,Sciaenops ocellatus_SA,0.6709256104486088,0.6582903957292726,0.4119386721845477,0.8023829787234042,run_f
2014,Archosargus probatocephalus_A,0.6932140829074389,0.7317703850866454,0.4912625129351912,0.8138844097428499,run_f
2014,Archosargus probatocephalus_R,0.3354628052243044,0.7664536764442513,0.49832385882148234,0.5745318352059925,run_f
2014,Callinectes sapidus_R,0.7122373651334469,0.6996152942906746,0.4857646352099979,0.7334720295885344,run_f
2014,Centropomus undecimalis_A,0.5898637137989778,0.7622307482029608,0.4932569821179972,0.8414745343233033,run_f
2014,Centropomus undecimalis_SA,0.3468199886428166,0.69128386098114,0.31823050735107083,0.6290025146689019,run_f
2014,Cynoscion nebulosus_A,0.5393242475865985,0.58759698484173,0.3413108312920987,0.7083731730637891,run_f
2014,Cynoscion nebulosus_R,0.5843270868824532,0.8014649579438561,0.6262935751735241,0.7996857816182247,run_f
2014,Lutjanus griseus_R,0.37279954571266327,0.866585508770974,0.6345941680825451,0.6616785946649317,run_f
2014,Lutjanus griseus_SA,0.44775695627484385,0.8556696042296205,0.6539370384588316,0.7636309167165968,run_f
2014,Mycteroperca microlepis_SA,0.32566723452583757,0.8802554536069278,0.6195974606188219,0.6334128002934165,run_f
2014,Sciaenops ocellatus_R,0.44335604770017034,0.7362507439250217,0.45559991201922034,0.6949586155003762,run_f
2014,Sciaenops ocellatus_SA,0.696053378762067,0.6383881513795342,0.3958606197664629,0.8189851047715223,run_f
2015,Archosargus probatocephalus_A,0.6817149346961954,0.7630606812248577,0.5365552517896166,0.8136882129277566,run_f
2015,Archosargus probatocephalus_R,0.31899488926746167,0.8498745285977787,0.2395262103048127,0.5549385164617215,run_f
2015,Callinectes sapidus_R,0.7464508801817149,0.7890311129812664,0.6012888709963699,0.759313886157544,run_f
2015,Centropomus undecimalis_A,0.5792163543441227,0.764353986675345,0.5295159758700456,0.8621264588944466,run_f
2015,Centropomus undecimalis_SA,0.33262350936967633,0.7300560715893447,0.49798668896866316,0.6510359869138496,run_f
2015,Cynoscion nebulosus_A,0.5122089721749006,0.6600226922691839,0.4349899307077747,0.7102384291725106,run_f
2015,Cynoscion nebulosus_R,0.5746734809767178,0.7512583836736076,0.5581310500134657,0.7960369881109643,run_f
2015,Lutjanus griseus_R,0.36059057353776264,0.7325109866050032,0.3326733015150115,0.6519300560871,run_f
2015,Lutjanus griseus_SA,0.4392390687109597,0.8173669875059244,0.6569345790045664,0.782950423216445,run_f
2015,Mycteroperca microlepis_SA,0.3029528676888132,0.8867695507285225,0.7761422054548458,0.6145414687614176,run_f
2015,Sciaenops ocellatus_R,0.44789892106757523,0.7978836987973174,0.5705062477932246,0.7413509060955519,run_f
2015,Sciaenops ocellatus_SA,0.6998864281658149,0.7385392636274664,0.5113515640986905,0.8236375794048814,run_f
2016,Archosargus probatocephalus_A,0.6617729306487695,0.6850466608408325,0.44263231175587137,0.8003716176982929,run_f
2016,Archosargus probatocephalus_R,0.3295581655480984,0.7780980628055052,0.542144707290203,0.6082618239872281,run_f
2016,Callinectes sapidus_R,0.7515380313199105,0.7833469076383692,0.5773584511116634,0.8582149129809995,run_f
2016,Centropomus undecimalis_A,0.591582774049217,0.6695706522436812,0.4042384387900395,0.836489252814739,run_f
2016,Centropomus undecimalis_SA,0.3661912751677852,0.6383216001182759,0.393623890280526,0.6724565756823822,run_f
2016,Cynoscion nebulosus_A,0.5123042505592841,0.6869425267315448,0.46638819043581536,0.6774073384242876,run_f
2016,Cynoscion nebulosus_R,0.6073825503355704,0.7799834111016302,0.596954492200281,0.8207070707070707,run_f
2016,Lutjanus griseus_R,0.373741610738255,0.7460097989450498,0.5209281458803388,0.6608323609490471,run_f
2016,Lutjanus griseus_SA,0.4261744966442953,0.8055061878137798,0.6473640085836944,0.7683453237410072,run_f
2016,Mycteroperca microlepis_SA,0.30900447427293065,0.47933448732209083,-0.6069688178423711,0.5793103448275863,run_f
2016,Sciaenops ocellatus_R,0.45232102908277405,0.8517771432721831,0.6889359935234318,0.6838937013654383,run_f
2016,Sciaenops ocellatus_SA,0.6907158836689038,0.6749377061763377,0.4429616154376851,0.8164082041020511,run_f
2017,Archosargus probatocephalus_A,0.6445749440715883,0.7710494318975962,0.583859072742408,0.7839469432871354,run_f
2017,Archosargus probatocephalus_R,0.2980984340044743,0.6821932476159255,0.3044393409323185,0.6702890675940013,run_f
2017,Callinectes sapidus_R,0.7783836689038032,0.7270699885325361,0.4978975928702334,0.7196762550585147,run_f
2017,Centropomus undecimalis_A,0.5827740492170023,0.7626789632531952,0.5328136692650847,0.8398760330578512,run_f
2017,Centropomus undecimalis_SA,0.39569351230425054,0.5992806065620409,0.3121098234332542,0.6781142678738683,run_f
2017,Cynoscion nebulosus_A,0.48210290827740493,0.6175792798532546,0.36341559997750383,0.7357630979498861,run_f
2017,Cynoscion nebulosus_R,0.5880872483221476,0.8118661026863836,0.6467022833270033,0.8260087381135954,run_f
2017,Lutjanus griseus_R,0.34437919463087246,0.8033337693063397,0.6240719685600049,0.6646008020415604,run_f
2017,Lutjanus griseus_SA,0.41079418344519014,0.7796297877472632,0.6074698683415382,0.8026037428803906,run_f
2017,Mycteroperca microlepis_SA,0.29711968680089484,0.4801626636338492,0.22751155291669967,0.6213151927437641,run_f
2017,Sciaenops ocellatus_R,0.42197986577181207,0.7437166878723592,0.5459373051744134,0.7560062402496099,run_f
2017,Sciaenops ocellatus_SA,0.6508668903803132,0.7594354617129542,0.5729674743628338,0.7517920058316122,run_f
