bay,species,year,pred_total,obs_total,pred_mean,obs_mean,pred_median,obs_median,n,month
AP,Cynoscion nebulosus_A,,16.274628461287904,74.00000067189798,0.011793209029918771,0.053623188892679696,4.043208036819124e-06,0.0,1380,9.0
AP,Cynoscion nebulosus_A,,39.70721194189136,117.00000346124159,0.028773341986877796,0.08478261120379825,4.305531319914735e-06,0.0,1380,10.0
AP,Cynoscion nebulosus_A,,18.730084110551065,85.00000203268785,0.013572524717790626,0.06159420437151293,3.616918604620878e-07,0.0,1380,11.0
AP,Cynoscion nebulosus_A,,28.526608435838696,117.00000500573785,0.02067145538828891,0.08478261232299844,1.0251998219246161e-06,0.0,1380,12.0
AP,Cynoscion nebulosus_R,2010.0,40.99810257926096,155.0000002948756,0.024757308320809756,0.0935990339944901,1.6913378431127057e-06,0.0,1656,
AP,Cynoscion nebulosus_R,2011.0,32.347769192662426,164.00000091677128,0.019533677048709196,0.09903381697872662,2.4205630388962618e-08,0.0,1656,
AP,Cynoscion nebulosus_R,2012.0,20.176488473662406,98.00000068259621,0.012183869851245414,0.059178744373548434,1.0582789755630985e-07,0.0,1656,
AP,Cynoscion nebulosus_R,2013.0,33.0711363999088,130.00000218605518,0.01997049299511401,0.07850241677901883,3.1408761225551474e-12,0.0,1656,
AP,Cynoscion nebulosus_R,2014.0,48.607016148331894,181.00000502225998,0.029352062891504768,0.10929951994097825,0.0,0.0,1656,
AP,Cynoscion nebulosus_R,2015.0,46.599917238712536,226.00000394298218,0.028140046641734622,0.1364734323327187,5.559356566209317e-07,0.0,1656,
AP,Cynoscion nebulosus_R,2016.0,42.654587992049585,169.0000020869326,0.025757601444474386,0.10205314135684336,2.3796579995405412e-07,0.0,1656,
AP,Cynoscion nebulosus_R,2017.0,76.52347745325321,95.00000194080059,0.04620982937998382,0.05736715093043514,8.236758120006017e-08,0.0,1656,
AP,Cynoscion nebulosus_R,2018.0,27.929322826389406,146.0000010813602,0.016865533107723072,0.08816425186072477,5.379661993654139e-11,0.0,1656,
AP,Cynoscion nebulosus_R,2019.0,14.48348963743717,200.00000388252727,0.008746068621640804,0.12077294920442468,3.7741569940408226e-06,0.0,1656,
AP,Cynoscion nebulosus_R,,0.0018184547349120621,3.000000011427926,1.317720822400045e-06,0.0021739130517593667,3.933820824641998e-09,0.0,1380,1.0
AP,Cynoscion nebulosus_R,,0.0012431857807266382,0.0,9.008592613961147e-07,0.0,5.073658715382123e-10,0.0,1380,2.0
AP,Cynoscion nebulosus_R,,0.0008535026992242825,0.0,6.184802168291902e-07,0.0,3.0084601476687563e-09,0.0,1380,3.0
AP,Cynoscion nebulosus_R,,0.0052520777417023505,1.0000000038093086,3.805853436016196e-06,0.0007246376839197888,3.157970240863506e-08,0.0,1380,4.0
AP,Cynoscion nebulosus_R,,0.21206357052684957,4.000000019046543,0.00015366925400496346,0.002898550738439524,3.7817891040958784e-08,0.0,1380,5.0
AP,Cynoscion nebulosus_R,,33.57988080532739,163.000000499905,0.02433324696038217,0.11811594239123552,1.435804108496086e-06,0.0,1380,6.0
AP,Cynoscion nebulosus_R,,43.19738647424856,239.00000534619213,0.031302453966846784,0.1731884096711537,3.1705614674137905e-05,0.0,1380,7.0
AP,Cynoscion nebulosus_R,,189.4849319408316,450.00000474800896,0.13730792169625478,0.32608695996232534,0.00330633402336385,0.0,1380,8.0
AP,Cynoscion nebulosus_R,,91.98250731496847,466.00000764799415,0.06665399080794816,0.3376811649623146,0.0005514728254638001,0.0,1380,9.0
AP,Cynoscion nebulosus_R,,23.130841947537046,199.00000388246363,0.016761479672128293,0.14420290136410407,2.0304651116020977e-05,0.0,1380,10.0
AP,Cynoscion nebulosus_R,,1.778868303601576,37.999999874504155,0.0012890350026098377,0.027536231793118954,3.791061544689001e-07,0.0,1380,11.0
AP,Cynoscion nebulosus_R,,0.015660363670315654,1.0000000038093086,1.1348089616170764e-05,0.0007246376839197888,3.574879947620957e-08,0.0,1380,12.0
AP,Lutjanus griseus_R,2010.0,0.7397800376549696,46.00000199159799,0.00044672707587860484,0.02777777898043357,4.095964817318886e-10,0.0,1656,
AP,Lutjanus griseus_R,2011.0,17.271546337664695,37.000001443774764,0.010429677740135685,0.02234299604092679,2.145575606071759e-09,0.0,1656,
AP,Lutjanus griseus_R,2012.0,5.746773253679658,43.000000590281154,0.0034702737039128367,0.025966183931329198,7.119314903228369e-12,0.0,1656,
AP,Lutjanus griseus_R,2013.0,13.815903649511304,19.000000287530064,0.00834293698641987,0.011473430125320087,0.0,0.0,1656,
AP,Lutjanus griseus_R,2014.0,8.552147246030465,63.00000135025732,0.005164340124414532,0.038043479076242344,0.0,0.0,1656,
AP,Lutjanus griseus_R,2015.0,10.824126468406696,20.000000823312565,0.006536308253868778,0.012077295183159762,1.0641550834966651e-10,0.0,1656,
AP,Lutjanus griseus_R,2016.0,7.271058579521213,32.999999999680625,0.0043907358571988,0.0199275362316912,0.0,0.0,1656,
AP,Lutjanus griseus_R,2017.0,3.6811223924579926,16.00000026699581,0.0022228999954456478,0.009661835910021623,2.513159927559905e-12,0.0,1656,
AP,Lutjanus griseus_R,2018.0,1.1239854104024931,7.000000082358115,0.000678735151209235,0.004227053189829779,0.0,0.0,1656,
AP,Lutjanus griseus_R,2019.0,0.3743343519238945,40.99999996041717,0.00022604731396370443,0.024758454082377517,1.710044432445823e-11,0.0,1656,
AP,Lutjanus griseus_R,,4.375261526337627e-05,0.0,3.1704793669113235e-08,0.0,0.0,0.0,1380,1.0
AP,Lutjanus griseus_R,,5.113253167860265e-06,0.0,3.7052559187393227e-09,0.0,0.0,0.0,1380,2.0
AP,Lutjanus griseus_R,,1.9198913423453008e-06,0.0,1.3912256103951455e-09,0.0,0.0,0.0,1380,3.0
AP,Lutjanus griseus_R,,0.0001782355133281719,0.0,1.2915616907838543e-07,0.0,5.126236451112858e-14,0.0,1380,4.0
AP,Lutjanus griseus_R,,7.344796116784484e-05,0.0,5.322316026655423e-08,0.0,3.3401872889828846e-15,0.0,1380,5.0
AP,Lutjanus griseus_R,,0.00029530957910540285,0.0,2.139924486271035e-07,0.0,9.119080002836094e-13,0.0,1380,6.0
AP,Lutjanus griseus_R,,1.700725837862009,15.000000196065617,0.0012324100274362384,0.010869565359467839,3.121966227204176e-11,0.0,1380,7.0
AP,Lutjanus griseus_R,,37.76681047336513,114.00000400662358,0.02736725396620662,0.08260869855552434,1.3846732827005326e-07,0.0,1380,8.0
AP,Lutjanus griseus_R,,25.673406713985976,142.00000172011104,0.01860391790868549,0.10289855197109496,3.66129793150094e-08,0.0,1380,9.0
AP,Lutjanus griseus_R,,4.195725823111823,46.00000084293086,0.003040381031240451,0.0333333339441528,1.832454799011174e-09,0.0,1380,10.0
AP,Lutjanus griseus_R,,0.06005994500084823,8.00000003047447,4.352169927597698e-05,0.005797101471358311,3.0644280515912392e-12,0.0,1380,11.0
AP,Lutjanus griseus_R,,0.0034511551142205597,0.0,2.5008370392902605e-06,0.0,0.0,0.0,1380,12.0
AP,Lutjanus griseus_SA,2010.0,7.27232871678584e-06,0.0,4.391502848300628e-09,0.0,0.0,0.0,1656,
AP,Lutjanus griseus_SA,2011.0,0.0007061368657916066,0.0,4.2641115084034214e-07,0.0,4.085707239198655e-08,0.0,1656,
AP,Lutjanus griseus_SA,2012.0,5.2649422350831085e-06,0.0,3.179312943890766e-09,0.0,3.6618212628791724e-10,0.0,1656,
AP,Lutjanus griseus_SA,2013.0,0.00021952423236354626,0.0,1.3256294224851827e-07,0.0,1.7125830267805675e-11,0.0,1656,
AP,Lutjanus griseus_SA,2014.0,0.00017245783690264033,0.0,1.0414120585908233e-07,0.0,0.0,0.0,1656,
AP,Lutjanus griseus_SA,2015.0,8.04531924958832e-06,0.0,4.85828457100744e-09,0.0,5.66801161561159e-10,0.0,1656,
AP,Lutjanus griseus_SA,2016.0,0.0012778427758812923,0.0,7.716441883341137e-07,0.0,2.7197410545909406e-08,0.0,1656,
AP,Lutjanus griseus_SA,2017.0,3.0337759561376544e-06,0.0,1.8319903116773276e-09,0.0,6.907690348542661e-12,0.0,1656,
AP,Lutjanus griseus_SA,2018.0,7.475133846635007e-05,0.0,4.5139697141515745e-08,0.0,9.495205954834773e-09,0.0,1656,
AP,Lutjanus griseus_SA,2019.0,0.0003546356664762489,0.0,2.1415197250981217e-07,0.0,1.3823657329936623e-08,0.0,1656,
AP,Lutjanus griseus_SA,,3.341243080527973e-05,0.0,2.4211906380637487e-08,0.0,4.6319310886833155e-10,0.0,1380,1.0
AP,Lutjanus griseus_SA,,0.00013676286667056408,0.0,9.910352657287252e-08,0.0,1.2143024780142397e-10,0.0,1380,2.0
AP,Lutjanus griseus_SA,,5.806262542124537e-05,0.0,4.207436624727925e-08,0.0,1.70155126100191e-10,0.0,1380,3.0
AP,Lutjanus griseus_SA,,3.3633082435611785e-05,0.0,2.437179886638535e-08,0.0,8.013795183003936e-10,0.0,1380,4.0
AP,Lutjanus griseus_SA,,4.7053317268100014e-05,0.0,3.4096606716014504e-08,0.0,2.9562302605867785e-10,0.0,1380,5.0
