year,species,nz,corr,r2,F1_best,run
2014,Lutjanus griseus_SA,0.44775695627484385,0.6282376933785141,0.3009233276798736,0.7083795342943133,run_g
2014,Mycteroperca microlepis_SA,0.32566723452583757,0.7598136814478484,0.39129194588695515,0.4910985098246077,run_g
2014,Sciaenops ocellatus_R,0.3427030096536059,0.8577997611261637,0.5879186503950604,0.5117924528301887,run_g
2014,Sciaenops ocellatus_SA,0.696053378762067,0.495637014931223,0.14677076590433913,0.8246300391222997,run_g
2015,Archosargus probatocephalus_A,0.6817149346961954,0.6892628025769618,0.46920993922109366,0.8194995685936152,run_g
2015,Archosargus probatocephalus_R,0.31899488926746167,0.6643143323250479,0.3051392125783011,0.520314253647587,run_g
2015,Callinectes sapidus_R,0.7464508801817149,0.7227748749779013,0.5182791082014617,0.8554207053840515,run_g
2015,Centropomus undecimalis_A,0.5792163543441227,0.5784815440004396,0.2971592266663623,0.8216258879242304,run_g
2015,Centropomus undecimalis_SA,0.33262350936967633,0.656927764416384,0.4034105482696918,0.5208516628541263,run_g
2015,Cynoscion nebulosus_A,0.5122089721749006,0.6686577989449776,0.44298760098679324,0.6770016069571794,run_g
2015,Cynoscion nebulosus_R,0.5746734809767178,0.5497480084059448,0.22915513056717784,0.780449141347424,run_g
2015,Lutjanus griseus_R,0.36059057353776264,0.4281125865876413,0.1536672707675414,0.5372872433760308,run_g
2015,Lutjanus griseus_SA,0.4392390687109597,0.6880623773039658,0.4434496304988703,0.7345352813179982,run_g
2015,Mycteroperca microlepis_SA,0.3029528676888132,0.952232325222401,0.8900074786850662,0.48514851485148514,run_g
2015,Sciaenops ocellatus_R,0.33432708688245316,0.576339385874014,0.3026802023059383,0.521694742215416,run_g
2015,Sciaenops ocellatus_SA,0.6998864281658149,0.6203811930359017,0.3775821010744884,0.8361134995700774,run_g
2016,Archosargus probatocephalus_A,0.6617729306487695,0.6329722739951837,0.3678583451535338,0.8049757178154554,run_g
2016,Archosargus probatocephalus_R,0.3295581655480984,0.4411735267418553,0.19054026684733805,0.49890443283330527,run_g
2016,Callinectes sapidus_R,0.7515380313199105,0.5525966794695216,0.27336491664997964,0.7310914981566305,run_g
2016,Centropomus undecimalis_A,0.591582774049217,0.5792535357536681,0.3346283323847409,0.8330985013449469,run_g
2016,Centropomus undecimalis_SA,0.3661912751677852,0.43050719149655714,0.035943579442911155,0.5245728749209028,run_g
2016,Cynoscion nebulosus_A,0.5123042505592841,0.38967058019043804,-0.07852487292963861,0.6906641000962463,run_g
2016,Cynoscion nebulosus_R,0.6073825503355704,0.7333670376297532,0.5166744335406637,0.802020202020202,run_g
2016,Lutjanus griseus_R,0.373741610738255,0.6811485721934327,0.4606709723450845,0.4647239263803681,run_g
2016,Lutjanus griseus_SA,0.4261744966442953,0.808143098036159,0.40502038598636514,0.7146739130434783,run_g
2016,Mycteroperca microlepis_SA,0.30900447427293065,0.3143251590629814,-12.565934764831194,0.36562230526013223,run_g
2016,Sciaenops ocellatus_R,0.3508109619686801,0.7128565313582923,0.505394278329482,0.5197927461139896,run_g
2016,Sciaenops ocellatus_SA,0.6907158836689038,0.6183897698942562,0.3539056510248787,0.827568710359408,run_g
2017,Archosargus probatocephalus_A,0.6445749440715883,0.6836680916184074,0.3668165078145811,0.7930615784908933,run_g
2017,Archosargus probatocephalus_R,0.2980984340044743,0.5366103565486839,-0.9580197385149074,0.5102079041018918,run_g
2017,Callinectes sapidus_R,0.7783836689038032,0.6332456893413682,0.39662860244597964,0.875069230160614,run_g
2017,Centropomus undecimalis_A,0.5827740492170023,0.651099202729981,0.4215844908466766,0.8264462809917356,run_g
2017,Centropomus undecimalis_SA,0.39569351230425054,0.452918009084123,0.14158342779692557,0.614423977521074,run_g
2017,Cynoscion nebulosus_A,0.48210290827740493,0.4983862181842249,0.21954013513204018,0.6665209312493169,run_g
2017,Cynoscion nebulosus_R,0.5880872483221476,0.6920809657988337,0.3886664285927868,0.7961963505525572,run_g
2017,Lutjanus griseus_R,0.34437919463087246,0.46311381639985494,0.19706407936626302,0.5526900085397096,run_g
2017,Lutjanus griseus_SA,0.41079418344519014,0.672989391312174,0.4510483964697125,0.7033175355450237,run_g
2017,Mycteroperca microlepis_SA,0.29711968680089484,0.3110262528476425,-0.0278682682873701,0.3700834326579261,run_g
2017,Sciaenops ocellatus_R,0.33053691275167785,0.5860332036410894,0.34126048155593913,0.5153315138866592,run_g
2017,Sciaenops ocellatus_SA,0.6508668903803132,0.6599619076307366,0.32107211458335216,0.8188903321580998,run_g
2010,Archosargus probatocephalus_A,0.5991183162684869,0.7451960054523572,0.49969812398636027,0.7039296354092779,run_a
2010,Archosargus probatocephalus_R,0.30474971558589303,0.9209423609553465,0.7992975844082912,0.30994989262705797,run_a
2010,Callinectes sapidus_R,0.6467576791808873,0.7834489609151689,0.5754186476222408,0.7290776867136096,run_a
2010,Centropomus undecimalis_A,0.491325369738339,0.5556596559145397,0.2726526321297894,0.7077865266841645,run_a
2010,Centropomus undecimalis_SA,0.2935153583617747,0.6280567988102496,0.39194686120280886,0.13622559652928418,run_a
2010,Cynoscion nebulosus_A,0.511518771331058,,-0.12279375065114562,0.0,run_a
2010,Cynoscion nebulosus_R,0.5526166097838453,0.8021852300532366,0.6398754945505878,0.7404103479036575,run_a
2010,Lutjanus griseus_R,0.33418657565415244,,-0.05164159329695717,0.0,run_a
2010,Lutjanus griseus_SA,0.38054607508532423,0.7711073256928372,0.48840888614116007,0.5737808739708676,run_a
2010,Mycteroperca microlepis_SA,0.2939419795221843,0.7656155986865929,0.4440162607403876,0.30352504638218925,run_a
2010,Sciaenops ocellatus_R,0.3873720136518771,0.18023531941529014,0.025551416076243005,0.5486398258977149,run_a
2010,Sciaenops ocellatus_SA,0.6305460750853242,0.7539126925327391,0.545746684493227,0.6468073369190457,run_a
2011,Archosargus probatocephalus_A,0.5907281001137656,0.7459666434963212,0.5034197584447595,0.7063323416914578,run_a
2011,Archosargus probatocephalus_R,0.28782707622298065,0.5374993128526624,-2.3606118622573082,0.27322805728975397,run_a
2011,Callinectes sapidus_R,0.6713594994311718,0.7580677408324987,0.5413163488416225,0.7864552750048933,run_a
2011,Centropomus undecimalis_A,0.49217861205915814,0.6999092775522637,0.474140391733457,0.7037564029595902,run_a
2011,Centropomus undecimalis_SA,0.29692832764505117,,-0.02079399554749717,0.0,run_a
2011,Cynoscion nebulosus_A,0.48862343572241185,0.6705509799926466,0.4264697515780097,0.6091635414968205,run_a
2011,Cynoscion nebulosus_R,0.5665529010238908,0.7488924924296159,0.5492395592909535,0.7504952802703647,run_a
2011,Lutjanus griseus_R,0.32380546075085326,0.8531694108162948,0.7072819996911024,0.409261576971214,run_a
2011,Lutjanus griseus_SA,0.36945392491467577,0.7933333416774719,0.6241345362637609,0.508605188800411,run_a
2011,Mycteroperca microlepis_SA,0.28924914675767915,0.8810488405058556,0.7044414714494038,0.26195259140216953,run_a
2011,Sciaenops ocellatus_R,0.39448236632536976,0.34620735626138766,0.05961381488345752,0.5642849444983296,run_a
2011,Sciaenops ocellatus_SA,0.5988339021615472,0.7668307443011702,0.5760869877699083,0.729925275767999,run_a
2012,Archosargus probatocephalus_A,0.6103066439522998,0.80203448926137,0.6119820253754429,0.7608721553675682,run_a
2012,Archosargus probatocephalus_R,0.2988358886996025,0.546278724929101,0.25616205361475863,0.10600706713780919,run_a
2012,Callinectes sapidus_R,0.6814310051107325,0.8222147599644705,0.5489350709519287,0.8113225058004641,run_a
2012,Centropomus undecimalis_A,0.5117830777967064,0.6712878763812435,0.3337826679353645,0.6558485463150777,run_a
2012,Centropomus undecimalis_SA,0.30706984667802384,0.7958466917582983,0.6190628703767038,0.2395871728713601,run_a
2012,Cynoscion nebulosus_A,0.5107893242475866,0.5541701558084453,0.2863239275614522,0.6739285350707523,run_a
2012,Cynoscion nebulosus_R,0.5718341851220897,0.7569954788204777,0.5621169153901968,0.7375,run_a
2012,Lutjanus griseus_R,0.33319136854060194,0.7026239966753649,0.4551715178734873,0.37673830594184576,run_a
2012,Lutjanus griseus_SA,0.37720045428733673,0.6297291166399395,0.3768849749607742,0.38565279770444766,run_a
2012,Mycteroperca microlepis_SA,0.29230550823395796,0.7084972196925141,0.43704189833310125,0.1616871704745167,run_a
2012,Sciaenops ocellatus_R,0.4112720045428734,0.34517383161227533,0.09902133888082687,0.5885524678556615,run_a
2012,Sciaenops ocellatus_SA,0.6233674048835889,0.7515323180804309,0.47579191482259164,0.7618621307072516,run_a
2013,Archosargus probatocephalus_A,0.6652470187393527,0.6385691009721404,0.2564727193218723,0.81741660604801,run_a
2013,Archosargus probatocephalus_R,0.3151618398637138,0.7370348745900577,0.38655952966435536,0.15663643858202803,run_a
2013,Callinectes sapidus_R,0.6854060193072118,0.7839920898328818,0.6136135096082664,0.8027334851936219,run_a
2013,Centropomus undecimalis_A,0.5636002271436684,0.7682230174932938,0.5451466992175331,0.7627238454288408,run_a
2013,Centropomus undecimalis_SA,0.32396365701306074,0.6798442747410163,0.45679964907029724,0.21891288160833955,run_a
2013,Cynoscion nebulosus_A,0.522572402044293,0.6587633096692362,0.39285647271374413,0.6832776778833805,run_a
2013,Cynoscion nebulosus_R,0.5780806360022714,0.7661589909710311,0.5791210047026611,0.764371733696887,run_a
2013,Lutjanus griseus_R,0.34497444633730834,0.7974287711607755,0.6322339360493296,0.3447143795141169,run_a
2013,Lutjanus griseus_SA,0.41624077228847245,0.7437327542946488,0.40739917160368555,0.4373251970505975,run_a
2013,Mycteroperca microlepis_SA,0.30706984667802384,0.4748653600772502,0.20045756156718952,0.1557276803913575,run_a
2013,Sciaenops ocellatus_R,0.4179443498012493,0.35669700269201465,0.06429621925161,0.5808539513519156,run_a
2013,Sciaenops ocellatus_SA,0.6709256104486088,0.7466583456619038,0.5403392204606807,0.8040522989003377,run_a
2014,Archosargus probatocephalus_A,0.6932140829074389,0.7736979844728207,0.5874219277464992,0.8281423804226918,run_a
2014,Archosargus probatocephalus_R,0.3354628052243044,0.796904032337958,0.5724865191974626,0.23619186046511628,run_a
2014,Callinectes sapidus_R,0.7122373651334469,0.7450679358166948,0.551916747123508,0.7737285554766014,run_a
2014,Centropomus undecimalis_A,0.5898637137989778,0.808620481823208,0.5814763175086708,0.7442307692307693,run_a
2014,Centropomus undecimalis_SA,0.3468199886428166,0.7267874115629613,0.427067698455901,0.22480355312606765,run_a
2014,Cynoscion nebulosus_A,0.5393242475865985,0.6096338788490062,0.33917724283624195,0.6549875800758269,run_a
2014,Cynoscion nebulosus_R,0.5843270868824532,0.8383094345360111,0.7001971129822789,0.7597433460076045,run_a
2014,Lutjanus griseus_R,0.37279954571266327,0.8557576469875144,0.697418917337308,0.39863130881094955,run_a
2014,Lutjanus griseus_SA,0.44775695627484385,0.8541919186578565,0.7205567705413752,0.5482608695652174,run_a
2014,Mycteroperca microlepis_SA,0.32566723452583757,0.8791452704963907,0.6935878875272423,0.14751552795031056,run_a
2014,Sciaenops ocellatus_R,0.44335604770017034,0.688819602984744,0.3862130356316259,0.634091860952115,run_a
2014,Sciaenops ocellatus_SA,0.696053378762067,0.7068847596280452,0.47940935512125005,0.828957100591716,run_a
2015,Archosargus probatocephalus_A,0.6817149346961954,0.8010492984080275,0.6391299679605615,0.8425241614553723,run_a
2015,Archosargus probatocephalus_R,0.31899488926746167,0.8814877225844518,0.7692429457151787,0.25018953752843065,run_a
2015,Callinectes sapidus_R,0.7464508801817149,0.7989750294607108,0.5322176526830417,0.5690288713910762,run_a
2015,Centropomus undecimalis_A,0.5792163543441227,0.7788095378453768,0.6022138604531868,0.8147666709996101,run_a
2015,Centropomus undecimalis_SA,0.33262350936967633,0.828483508796198,0.663038492493544,0.22032085561497325,run_a
2015,Cynoscion nebulosus_A,0.5122089721749006,0.6803270999491686,0.42878073778801795,0.672939494997618,run_a
2015,Cynoscion nebulosus_R,0.5746734809767178,0.7669524974112243,0.5043422158367374,0.6870982209597847,run_a
2015,Lutjanus griseus_R,0.36059057353776264,0.7723054049084135,0.12176535995010795,0.3786231884057971,run_a
2015,Lutjanus griseus_SA,0.4392390687109597,0.8326438017744593,0.6854886915741343,0.6573071718538566,run_a
2015,Mycteroperca microlepis_SA,0.3029528676888132,0.8995706915885086,0.772063980598296,0.16540151817818619,run_a
2015,Sciaenops ocellatus_R,0.44789892106757523,0.8170107150899957,0.49032368662852255,0.6089764288020665,run_a
2015,Sciaenops ocellatus_SA,0.6998864281658149,0.7667322038884851,0.5744481361502298,0.8002860353457963,run_a
2016,Archosargus probatocephalus_A,0.6617729306487695,0.762431843456556,0.532429258309039,0.8229010494752623,run_a
2016,Archosargus probatocephalus_R,0.3295581655480984,0.7758853437043021,0.5620795092153009,0.3209509658246657,run_a
2016,Callinectes sapidus_R,0.7515380313199105,0.8002475555540245,0.6344274405315303,0.767993484678815,run_a
2016,Centropomus undecimalis_A,0.591582774049217,0.7400708598639336,0.5203802882318286,0.8157181571815718,run_a
2016,Centropomus undecimalis_SA,0.3661912751677852,0.6291836549912684,0.23812611458902266,0.27986151182919794,run_a
2016,Cynoscion nebulosus_A,0.5123042505592841,0.6964447601908257,0.4823321658033817,0.5849779086892489,run_a
2016,Cynoscion nebulosus_R,0.6073825503355704,0.8043683052617252,0.6323367889651405,0.7852961835635682,run_a
2016,Lutjanus griseus_R,0.373741610738255,0.8027604938435378,0.6107822255998335,0.33362753751103263,run_a
2016,Lutjanus griseus_SA,0.4261744966442953,0.8428911315685468,0.6567869168871543,0.6136226642555757,run_a
2016,Mycteroperca microlepis_SA,0.30900447427293065,0.48219069367576517,-0.1942690551930235,0.17573872472783825,run_a
2016,Sciaenops ocellatus_R,0.45232102908277405,0.8585143246378,0.4543477742618548,0.627758234729773,run_a
2016,Sciaenops ocellatus_SA,0.6907158836689038,0.7674247208245328,0.5869123941236435,0.8084418670976329,run_a
2017,Archosargus probatocephalus_A,0.6445749440715883,0.7835757610563177,0.6047254356924721,0.7959947183098591,run_a
2017,Archosargus probatocephalus_R,0.2980984340044743,0.6941752206493567,0.05603200708091882,0.27672955974842767,run_a
2017,Callinectes sapidus_R,0.7783836689038032,0.7730381898614123,0.5777881611816249,0.819325801414531,run_a
2017,Centropomus undecimalis_A,0.5827740492170023,0.7388479538676385,0.5215596644292265,0.788422705855957,run_a
2017,Centropomus undecimalis_SA,0.39569351230425054,0.6486919222674883,0.39492708772644036,0.34471803018268465,run_a
2017,Cynoscion nebulosus_A,0.48210290827740493,0.600668920293869,0.27846727877562283,0.5318780318780318,run_a
2017,Cynoscion nebulosus_R,0.5880872483221476,0.8255527959878819,0.6759092121203193,0.7647293523074877,run_a
2017,Lutjanus griseus_R,0.34437919463087246,0.823680323083974,0.6668696305405373,0.3732238711714556,run_a
2017,Lutjanus griseus_SA,0.41079418344519014,0.782347941402551,0.6090911743582086,0.6482004899189749,run_a
2017,Mycteroperca microlepis_SA,0.29711968680089484,0.5558920983142812,0.29550610050131476,0.2785817655571635,run_a
2017,Sciaenops ocellatus_R,0.42197986577181207,0.7306063731301059,0.4110652780628852,0.5577142857142857,run_a
2017,Sciaenops ocellatus_SA,0.6508668903803132,0.7629540493208411,0.30440109624311606,0.7709620476610768,run_a
